Geo type,Geography,Year,Category,Value
District,Newport,2023-10,Infants,134
District,Rutland,2023-10,Infants,197
District,Springfield,2023-10,Infants,90
District,St Albans,2023-10,Infants,216
District,St Johnsbury,2023-10,Infants,128
District,White River Junction,2023-10,Infants,86
State,Vermont,2023-10,Children,6659
District,Barre,2023-10,Children,533
District,Bennington,2023-10,Children,418
District,Brattleboro,2023-10,Children,316
District,Burlington,2023-10,Children,1274
District,Middlebury,2023-10,Children,429
District,Morrisville,2023-10,Children,457
District,Newport,2023-10,Children,498
District,Rutland,2023-10,Children,747
District,Springfield,2023-10,Children,339
District,St Albans,2023-10,Children,707
District,St Johnsbury,2023-10,Children,468
District,White River Junction,2023-10,Children,428
State,Vermont,2024-10,Women,2079
District,Barre,2024-10,Women,191
District,Bennington,2024-10,Women,143
District,Brattleboro,2024-10,Women,105
District,Burlington,2024-10,Women,409
District,Middlebury,2024-10,Women,127
District,Morrisville,2024-10,Women,140
District,Newport,2024-10,Women,166
District,Rutland,2024-10,Women,211
District,Springfield,2024-10,Women,113
District,St Albans,2024-10,Women,217
District,St Johnsbury,2024-10,Women,143
District,White River Junction,2024-10,Women,114
State,Vermont,2024-10,Infants,1779
District,Barre,2024-10,Infants,166
District,Bennington,2024-10,Infants,131
District,Brattleboro,2024-10,Infants,89
District,Burlington,2024-10,Infants,342
District,Middlebury,2024-10,Infants,110
District,Morrisville,2024-10,Infants,105
District,Newport,2024-10,Infants,141
District,Rutland,2024-10,Infants,182
District,Springfield,2024-10,Infants,82
District,St Albans,2024-10,Infants,209
District,St Johnsbury,2024-10,Infants,125
District,White River Junction,2024-10,Infants,97
State,Vermont,2024-10,Children,6409
District,Barre,2024-10,Children,535
District,Bennington,2024-10,Children,386
District,Brattleboro,2024-10,Children,351
District,Burlington,2024-10,Children,1185
District,Middlebury,2024-10,Children,423
District,Morrisville,2024-10,Children,457
District,Newport,2024-10,Children,497
District,Rutland,2024-10,Children,704
District,Springfield,2024-10,Children,335
District,St Albans,2024-10,Children,682
District,St Johnsbury,2024-10,Children,453
District,White River Junction,2024-10,Children,401
