Geo type,Geography ,Category ,Year,Value
Supervisory Union/School District,Windham Southwest,English Not Military,2023,0.509804
Supervisory Union/School District,Windham Southwest,English American Indian or Alaskan Native,2023,0
Supervisory Union/School District,Windham Southwest,English Asian,2023,0
Supervisory Union/School District,Windham Southwest,English Black,2023,0
Supervisory Union/School District,Windham Southwest,English Hispanic,2023,***
Supervisory Union/School District,Windham Southwest,English Native Hawaiian or Pacific Islander,2023,0
Supervisory Union/School District,Windham Southwest,English White,2023,0.509804
Supervisory Union/School District,Windham Southwest,Math All Students,2023,0.264151
Supervisory Union/School District,Windham Southwest,Math No Special Ed,2023,***
Supervisory Union/School District,Windham Southwest,Math Special Ed,2023,***
Supervisory Union/School District,Windham Southwest,Math ELL,2023,***
Supervisory Union/School District,Windham Southwest,Math Not ELL,2023,***
Supervisory Union/School District,Windham Southwest,Math FRL,2023,0.272727
Supervisory Union/School District,Windham Southwest,Math Not FRL,2023,0.258065
Supervisory Union/School District,Windham Southwest,Math Foster,2023,0
Supervisory Union/School District,Windham Southwest,Math Not Foster,2023,0.264151
Supervisory Union/School District,Windham Southwest,Math Female,2023,0.206897
Supervisory Union/School District,Windham Southwest,Math Male,2023,0.333333
Supervisory Union/School District,Windham Southwest,Math Historically Marginalized,2023,0.214286
Supervisory Union/School District,Windham Southwest,Math Not Historically Marginalized,2023,0.32
Supervisory Union/School District,Windham Southwest,Math McKinney Vento Eligible,2023,***
Supervisory Union/School District,Windham Southwest,Math Not McKinney Vento Eligible,2023,***
Supervisory Union/School District,Windham Southwest,Math Migrant,2023,0
Supervisory Union/School District,Windham Southwest,Math Not Migrant,2023,0.264151
Supervisory Union/School District,Windham Southwest,Math Military,2023,0
Supervisory Union/School District,Windham Southwest,Math Not Military,2023,0.264151
Supervisory Union/School District,Windham Southwest,Math American Indian or Alaskan Native,2023,0
Supervisory Union/School District,Windham Southwest,Math Asian,2023,0
Supervisory Union/School District,Windham Southwest,Math Black,2023,0
Supervisory Union/School District,Windham Southwest,Math Hispanic,2023,***
Supervisory Union/School District,Windham Southwest,Math Native Hawaiian or Pacific Islander,2023,0
Supervisory Union/School District,Windham Southwest,Math White,2023,0.264151
Supervisory Union/School District,Windsor Central SU,English All Students,2023,0.574713
Supervisory Union/School District,Windsor Central SU,English No Special Ed,2023,0.662162
Supervisory Union/School District,Windsor Central SU,English Special Ed,2023,0.076923
Supervisory Union/School District,Windsor Central SU,English ELL,2023,0
Supervisory Union/School District,Windsor Central SU,English Not ELL,2023,0.574713
Supervisory Union/School District,Windsor Central SU,English FRL,2023,***
Supervisory Union/School District,Windsor Central SU,English Not FRL,2023,***
Supervisory Union/School District,Windsor Central SU,English Foster,2023,0
Supervisory Union/School District,Windsor Central SU,English Not Foster,2023,0.574713
Supervisory Union/School District,Windsor Central SU,English Female,2023,0.511111
Supervisory Union/School District,Windsor Central SU,English Male,2023,0.642857
Supervisory Union/School District,Windsor Central SU,English Historically Marginalized,2023,0.259259
Supervisory Union/School District,Windsor Central SU,English Not Historically Marginalized,2023,0.716667
Supervisory Union/School District,Windsor Central SU,English McKinney Vento Eligible,2023,0
Supervisory Union/School District,Windsor Central SU,English Not McKinney Vento Eligible,2023,0.574713
Supervisory Union/School District,Windsor Central SU,English Migrant,2023,0
Supervisory Union/School District,Windsor Central SU,English Not Migrant,2023,0.574713
Supervisory Union/School District,Windsor Central SU,English Military,2023,0
Supervisory Union/School District,Windsor Central SU,English Not Military,2023,0.574713
Supervisory Union/School District,Windsor Central SU,English American Indian or Alaskan Native,2023,0
Supervisory Union/School District,Windsor Central SU,English Asian,2023,***
Supervisory Union/School District,Windsor Central SU,English Black,2023,***
Supervisory Union/School District,Windsor Central SU,English Hispanic,2023,***
Supervisory Union/School District,Windsor Central SU,English Native Hawaiian or Pacific Islander,2023,0
Supervisory Union/School District,Windsor Central SU,English White,2023,0.588235
Supervisory Union/School District,Windsor Central SU,Math All Students,2023,0.425287
Supervisory Union/School District,Windsor Central SU,Math No Special Ed,2023,0.459459
Supervisory Union/School District,Windsor Central SU,Math Special Ed,2023,0.230769
Supervisory Union/School District,Windsor Central SU,Math ELL,2023,0
Supervisory Union/School District,Windsor Central SU,Math Not ELL,2023,0.425287
Supervisory Union/School District,Windsor Central SU,Math FRL,2023,***
Supervisory Union/School District,Windsor Central SU,Math Not FRL,2023,***
Supervisory Union/School District,Windsor Central SU,Math Foster,2023,0
Supervisory Union/School District,Windsor Central SU,Math Not Foster,2023,0.425287
Supervisory Union/School District,Windsor Central SU,Math Female,2023,0.377778
Supervisory Union/School District,Windsor Central SU,Math Male,2023,0.47619
Supervisory Union/School District,Windsor Central SU,Math Historically Marginalized,2023,0.296296
Supervisory Union/School District,Windsor Central SU,Math Not Historically Marginalized,2023,0.483333
Supervisory Union/School District,Windsor Central SU,Math McKinney Vento Eligible,2023,0
Supervisory Union/School District,Windsor Central SU,Math Not McKinney Vento Eligible,2023,0.425287
Supervisory Union/School District,Windsor Central SU,Math Migrant,2023,0
Supervisory Union/School District,Windsor Central SU,Math Not Migrant,2023,0.425287
Supervisory Union/School District,Windsor Central SU,Math Military,2023,0
Supervisory Union/School District,Windsor Central SU,Math Not Military,2023,0.425287
Supervisory Union/School District,Windsor Central SU,Math American Indian or Alaskan Native,2023,0
Supervisory Union/School District,Windsor Central SU,Math Asian,2023,***
Supervisory Union/School District,Windsor Central SU,Math Black,2023,***
Supervisory Union/School District,Windsor Central SU,Math Hispanic,2023,***
Supervisory Union/School District,Windsor Central SU,Math Native Hawaiian or Pacific Islander,2023,0
Supervisory Union/School District,Windsor Central SU,Math White,2023,0.435294
Supervisory Union/School District,Windsor Southeast SU,English All Students,2023,0.43956
Supervisory Union/School District,Windsor Southeast SU,English No Special Ed,2023,0.560606
Supervisory Union/School District,Windsor Southeast SU,English Special Ed,2023,0.12
Supervisory Union/School District,Windsor Southeast SU,English ELL,2023,***
Supervisory Union/School District,Windsor Southeast SU,English Not ELL,2023,***
Supervisory Union/School District,Windsor Southeast SU,English FRL,2023,0.304348
Supervisory Union/School District,Windsor Southeast SU,English Not FRL,2023,0.485294
Supervisory Union/School District,Windsor Southeast SU,English Foster,2023,0
Supervisory Union/School District,Windsor Southeast SU,English Not Foster,2023,0.43956
Supervisory Union/School District,Windsor Southeast SU,English Female,2023,0.588235
Supervisory Union/School District,Windsor Southeast SU,English Male,2023,0.350877
Supervisory Union/School District,Windsor Southeast SU,English Historically Marginalized,2023,0.261905
Supervisory Union/School District,Windsor Southeast SU,English Not Historically Marginalized,2023,0.591837
Supervisory Union/School District,Windsor Southeast SU,English McKinney Vento Eligible,2023,0
Supervisory Union/School District,Windsor Southeast SU,English Not McKinney Vento Eligible,2023,0.43956
Supervisory Union/School District,Windsor Southeast SU,English Migrant,2023,0
Supervisory Union/School District,Windsor Southeast SU,English Not Migrant,2023,0.43956
Supervisory Union/School District,Windsor Southeast SU,English Military,2023,0
Supervisory Union/School District,Windsor Southeast SU,English Not Military,2023,0.43956
Supervisory Union/School District,Windsor Southeast SU,English American Indian or Alaskan Native,2023,0
Supervisory Union/School District,Windsor Southeast SU,English Asian,2023,***
Supervisory Union/School District,Windsor Southeast SU,English Black,2023,***
Supervisory Union/School District,Windsor Southeast SU,English Hispanic,2023,***
Supervisory Union/School District,Windsor Southeast SU,English Native Hawaiian or Pacific Islander,2023,0
Supervisory Union/School District,Windsor Southeast SU,English White,2023,0.435294
Supervisory Union/School District,Windsor Southeast SU,Math All Students,2023,0.362637
Supervisory Union/School District,Windsor Southeast SU,Math No Special Ed,2023,0.454545
Supervisory Union/School District,Windsor Southeast SU,Math Special Ed,2023,0.12
Supervisory Union/School District,Windsor Southeast SU,Math ELL,2023,***
Supervisory Union/School District,Windsor Southeast SU,Math Not ELL,2023,***
Supervisory Union/School District,Windsor Southeast SU,Math FRL,2023,0.227273
Supervisory Union/School District,Windsor Southeast SU,Math Not FRL,2023,0.405797
Supervisory Union/School District,Windsor Southeast SU,Math Foster,2023,0
Supervisory Union/School District,Windsor Southeast SU,Math Not Foster,2023,0.362637
Supervisory Union/School District,Windsor Southeast SU,Math Female,2023,0.411765
Supervisory Union/School District,Windsor Southeast SU,Math Male,2023,0.333333
Supervisory Union/School District,Windsor Southeast SU,Math Historically Marginalized,2023,0.190476
Supervisory Union/School District,Windsor Southeast SU,Math Not Historically Marginalized,2023,0.510204
Supervisory Union/School District,Windsor Southeast SU,Math McKinney Vento Eligible,2023,0
Supervisory Union/School District,Windsor Southeast SU,Math Not McKinney Vento Eligible,2023,0.362637
