geo type,geography,year,category,value
AHSD,Hartford District,2022-11,Female,135
AHSD,Hartford District,2022-11,Male,150
AHSD,Hartford District,2022-11,Non-binary,0
AHSD,Hartford District,2022-11,Prefer not to answer,0
AHSD,Hartford District,2022-11,Prefer to self-describe,0
AHSD,Hartford District,2022-11,Unknown,0
AHSD,Middlebury District,2022-11,Female,195
AHSD,Middlebury District,2022-11,Male,198
AHSD,Middlebury District,2022-11,Non-binary,0
AHSD,Middlebury District,2022-11,Prefer not to answer,0
AHSD,Middlebury District,2022-11,Prefer to self-describe,0
AHSD,Middlebury District,2022-11,Unknown,0
AHSD,Morrisville District,2022-11,Female,196
AHSD,Morrisville District,2022-11,Male,191
AHSD,Morrisville District,2022-11,Non-binary,0
AHSD,Morrisville District,2022-11,Prefer not to answer,0
AHSD,Morrisville District,2022-11,Prefer to self-describe,0
AHSD,Morrisville District,2022-11,Unknown,0
AHSD,Newport District,2022-11,Female,187
AHSD,Newport District,2022-11,Male,206
AHSD,Newport District,2022-11,Non-binary,0
AHSD,Newport District,2022-11,Prefer not to answer,0
AHSD,Newport District,2022-11,Prefer to self-describe,0
AHSD,Newport District,2022-11,Unknown,0
AHSD,Rutland District,2022-11,Female,440
AHSD,Rutland District,2022-11,Male,418
AHSD,Rutland District,2022-11,Non-binary,0
AHSD,Rutland District,2022-11,Prefer not to answer,0
AHSD,Rutland District,2022-11,Prefer to self-describe,0
AHSD,Rutland District,2022-11,Unknown,0
AHSD,Springfield District,2022-11,Female,224
AHSD,Springfield District,2022-11,Male,215
AHSD,Springfield District,2022-11,Non-binary,0
AHSD,Springfield District,2022-11,Prefer not to answer,0
AHSD,Springfield District,2022-11,Prefer to self-describe,0
AHSD,Springfield District,2022-11,Unknown,0
AHSD,St. Albans District,2022-11,Female,*
AHSD,St. Albans District,2022-11,Male,323
