geo type,geography,year,category,value
county,Bennington,2023-01,Hispanic,*
county,Bennington,2023-01,Native American,0
county,Bennington,2023-01,Non Hispanic,507
county,Bennington,2023-01,Unknown,*
county,Bennington,2023-01,Unreported,57
county,Caledonia,2023-01,Hispanic,*
county,Caledonia,2023-01,Native American,0
county,Caledonia,2023-01,Non Hispanic,530
county,Caledonia,2023-01,Unknown,*
county,Caledonia,2023-01,Unreported,55
county,Chittenden,2023-01,Hispanic,38
county,Chittenden,2023-01,Native American,*
county,Chittenden,2023-01,Non Hispanic,1250
county,Chittenden,2023-01,Unknown,*
county,Chittenden,2023-01,Unreported,135
county,Essex,2023-01,Hispanic,0
county,Essex,2023-01,Native American,0
county,Essex,2023-01,Non Hispanic,81
county,Essex,2023-01,Unknown,*
county,Essex,2023-01,Unreported,*
county,Franklin,2023-01,Hispanic,*
county,Franklin,2023-01,Native American,0
county,Franklin,2023-01,Non Hispanic,469
county,Franklin,2023-01,Unknown,*
county,Franklin,2023-01,Unreported,51
county,Grand Isle,2023-01,Hispanic,*
county,Grand Isle,2023-01,Native American,0
county,Grand Isle,2023-01,Non Hispanic,59
county,Grand Isle,2023-01,Unknown,0
county,Grand Isle,2023-01,Unreported,*
county,Lamoille,2023-01,Hispanic,*
county,Lamoille,2023-01,Native American,0
county,Lamoille,2023-01,Non Hispanic,338
county,Lamoille,2023-01,Unknown,*
county,Lamoille,2023-01,Unreported,12
county,Orange,2023-01,Hispanic,*
county,Orange,2023-01,Native American,0
county,Orange,2023-01,Non Hispanic,206
county,Orange,2023-01,Unknown,*
county,Orange,2023-01,Unreported,11
county,Orleans,2023-01,Hispanic,*
county,Orleans,2023-01,Native American,0
county,Orleans,2023-01,Non Hispanic,371
county,Orleans,2023-01,Unknown,*
county,Orleans,2023-01,Unreported,31
county,Rutland,2023-01,Hispanic,*
county,Rutland,2023-01,Native American,0
county,Rutland,2023-01,Non Hispanic,778
county,Rutland,2023-01,Unknown,*
county,Rutland,2023-01,Unreported,35
county,Washington,2023-01,Hispanic,*
county,Washington,2023-01,Native American,0
county,Washington,2023-01,Non Hispanic,334
county,Washington,2023-01,Unknown,*
county,Washington,2023-01,Unreported,16
county,Windham,2023-01,Hispanic,*
county,Windham,2023-01,Native American,0
county,Windham,2023-01,Non Hispanic,319
county,Windham,2023-01,Unknown,*
county,Windham,2023-01,Unreported,76
county,Windsor,2023-01,Hispanic,*
county,Windsor,2023-01,Native American,0
county,Windsor,2023-01,Non Hispanic,454
county,Windsor,2023-01,Unknown,*
