geo type,geography,year,category,value
AHSD,Bennington District,2022-09,Toddler,102
AHSD,Brattleboro District,2022-09,Infant,72
AHSD,Brattleboro District,2022-09,Preschool,163
AHSD,Brattleboro District,2022-09,School,63
AHSD,Brattleboro District,2022-09,Toddler,57
AHSD,Burlington District,2022-09,Infant,203
AHSD,Burlington District,2022-09,Preschool,505
AHSD,Burlington District,2022-09,School,502
AHSD,Burlington District,2022-09,Toddler,184
AHSD,Hartford District,2022-09,Infant,53
AHSD,Hartford District,2022-09,Preschool,130
AHSD,Hartford District,2022-09,School,68
AHSD,Hartford District,2022-09,Toddler,33
AHSD,Middlebury District,2022-09,Infant,48
AHSD,Middlebury District,2022-09,Preschool,152
AHSD,Middlebury District,2022-09,School,136
AHSD,Middlebury District,2022-09,Toddler,46
AHSD,Morrisville District,2022-09,Infant,54
AHSD,Morrisville District,2022-09,Preschool,156
AHSD,Morrisville District,2022-09,School,103
AHSD,Morrisville District,2022-09,Toddler,51
AHSD,Newport District,2022-09,Infant,51
AHSD,Newport District,2022-09,Preschool,160
AHSD,Newport District,2022-09,School,140
AHSD,Newport District,2022-09,Toddler,46
AHSD,Rutland District,2022-09,Infant,144
AHSD,Rutland District,2022-09,Preschool,295
AHSD,Rutland District,2022-09,School,290
AHSD,Rutland District,2022-09,Toddler,114
AHSD,Springfield District,2022-09,Infant,73
AHSD,Springfield District,2022-09,Preschool,205
AHSD,Springfield District,2022-09,School,125
AHSD,Springfield District,2022-09,Toddler,58
AHSD,St. Albans District,2022-09,Infant,84
AHSD,St. Albans District,2022-09,Preschool,229
AHSD,St. Albans District,2022-09,School,236
AHSD,St. Albans District,2022-09,Toddler,102
AHSD,St. Johnsbury District,2022-09,Infant,93
AHSD,St. Johnsbury District,2022-09,Preschool,259
AHSD,St. Johnsbury District,2022-09,School,227
AHSD,St. Johnsbury District,2022-09,Toddler,76
AHSD,Barre District,2022-08,Infant,52
AHSD,Barre District,2022-08,Preschool,195
AHSD,Barre District,2022-08,School,158
AHSD,Barre District,2022-08,Toddler,57
AHSD,Bennington District,2022-08,Infant,87
AHSD,Bennington District,2022-08,Preschool,311
AHSD,Bennington District,2022-08,School,136
AHSD,Bennington District,2022-08,Toddler,102
AHSD,Brattleboro District,2022-08,Infant,62
AHSD,Brattleboro District,2022-08,Preschool,188
AHSD,Brattleboro District,2022-08,School,74
AHSD,Brattleboro District,2022-08,Toddler,48
AHSD,Burlington District,2022-08,Infant,203
AHSD,Burlington District,2022-08,Preschool,554
AHSD,Burlington District,2022-08,School,564
AHSD,Burlington District,2022-08,Toddler,178
AHSD,Hartford District,2022-08,Infant,56
AHSD,Hartford District,2022-08,Preschool,157
AHSD,Hartford District,2022-08,School,101
AHSD,Hartford District,2022-08,Toddler,32
AHSD,Middlebury District,2022-08,Infant,47
AHSD,Middlebury District,2022-08,Preschool,185
AHSD,Middlebury District,2022-08,School,199
